long,lat,group,order,region,value
-96.58349609375,43.49895477294922,14,3774,iowa,58140
-96.42879486083984,43.493228912353516,14,3775,iowa,58140
-96.04491424560547,43.49895477294922,14,3776,iowa,58140
-95.86156463623047,43.50468444824219,14,3777,iowa,58140
-95.46623229980469,43.50468444824219,14,3778,iowa,58140
-95.39173889160156,43.50468444824219,14,3779,iowa,58140
-94.91619110107422,43.50468444824219,14,3780,iowa,58140
-94.8646240234375,43.50468444824219,14,3781,iowa,58140
-94.45208740234375,43.50468444824219,14,3782,iowa,58140
-94.26301574707031,43.50468444824219,14,3783,iowa,58140
-93.9765396118164,43.510414123535156,14,3784,iowa,58140
-93.64422607421875,43.510414123535156,14,3785,iowa,58140
-93.49525451660156,43.510414123535156,14,3786,iowa,58140
-93.05980682373047,43.510414123535156,14,3787,iowa,58140
-93.02542877197266,43.510414123535156,14,3788,iowa,58140
-92.54987335205078,43.510414123535156,14,3789,iowa,58140
-92.45819854736328,43.50468444824219,14,3790,iowa,58140
-92.080047607421875,43.50468444824219,14,3791,iowa,58140
-91.72481536865234,43.510414123535156,14,3792,iowa,58140
-91.6044921875,43.510414123535156,14,3793,iowa,58140
-91.2263412475586,43.49895477294922,14,3794,iowa,58140
-94.63543701171875,37.024532318115234,15,3796,kansas,49800
-95.00786590576172,37.01307678222656,15,3797,kansas,49800
-95.08807373046875,37.01307678222656,15,3798,kansas,49800
-95.42039489746094,37.01307678222656,15,3799,kansas,49800
-95.52925109863281,37.018802642822266,15,3800,kansas,49800
-95.80426788330078,37.01307678222656,15,3801,kansas,49800
-95.97615814208984,37.01307678222656,15,3802,kansas,49800
-96.01053619384766,37.00734329223633,15,3803,kansas,49800
-96.53192901611328,37.00161361694336,15,3804,kansas,49800
-96.743927001953125,36.99588394165039,15,3805,kansas,49800
-97.17363739013672,36.99588394165039,15,3806,kansas,49800
-97.465850830078125,37.00161361694336,15,3807,kansas,49800
-97.80962371826172,36.99588394165039,15,3808,kansas,49800
-98.11328887939453,36.99588394165039,15,3809,kansas,49800
-98.35393524169922,36.99588394165039,15,3810,kansas,49800
-98.54301452636719,37.00161361694336,15,3811,kansas,49800
-99.01283264160156,37.00161361694336,15,3812,kansas,49800
-99.4769287109375,36.99588394165039,15,3813,kansas,49800
-99.5514144897461,36.99588394165039,15,3814,kansas,49800
-100.00978088378906,36.99588394165039,15,3815,kansas,49800
-100.08426666259766,37.00161361694336,15,3816,kansas,49800
-100.62284851074219,37.00161361694336,15,3817,kansas,49800
-100.93797302246094,37.00161361694336,15,3818,kansas,49800
-101.06975555419922,37.00161361694336,15,3819,kansas,49800
-101.55677032470703,37.00161361694336,15,3820,kansas,49800
-102.01513671875,36.99588394165039,15,3821,kansas,49800
-102.04951477050781,37.00161361694336,15,3822,kansas,49800
-102.04951477050781,37.385494232177734,15,3823,kansas,49800
-102.04378509521484,37.6490592956543,15,3824,kansas,49800
-102.04378509521484,37.73500061035156,15,3825,kansas,49800
-102.04951477050781,38.25639343261719,15,3826,kansas,49800
-102.04951477050781,38.61162567138672,15,3827,kansas,49800
-102.04951477050781,38.69184112548828,15,3828,kansas,49800
-102.05524444580078,39.05280303955078,15,3829,kansas,49800
-102.05524444580078,39.133018493652344,15,3830,kansas,49800
-102.05524444580078,39.56846237182617,15,3831,kansas,49800
-102.05524444580078,39.579925537109375,15,3832,kansas,49800
-102.06096649169922,40.00391387939453,15,3833,kansas,49800
-102.05524444580078,40.0096435546875,15,3834,kansas,49800
-101.40779876708984,40.00391387939453,15,3835,kansas,49800
-101.31613159179688,40.0096435546875,15,3836,kansas,49800
-100.76036071777344,40.0096435546875,15,3837,kansas,49800
-100.7317123413086,40.00391387939453,15,3838,kansas,49800
-100.18167114257812,40.00391387939453,15,3839,kansas,49800
-99.63162994384766,40.00391387939453,15,3840,kansas,49800
-99.63162994384766,39.9981803894043,15,3841,kansas,49800
-99.16753387451172,39.9981803894043,15,3842,kansas,49800
-99.07012939453125,40.00391387939453,15,3843,kansas,49800
-98.71489715576172,40.00391387939453,15,3844,kansas,49800
-98.51436614990234,40.00391387939453,15,3845,kansas,49800
-98.279449462890625,40.00391387939453,15,3846,kansas,49800
-97.94713592529297,40.0096435546875,15,3847,kansas,49800
-97.81536102294922,40.00391387939453,15,3848,kansas,49800
-97.374176025390625,40.00391387939453,15,3849,kansas,49800
-96.90435028076172,40.00391387939453,15,3850,kansas,49800
-96.81267547607422,40.00391387939453,15,3851,kansas,49800
-96.45745086669922,40.00391387939453,15,3852,kansas,49800
-96.2397232055664,39.9981803894043,15,3853,kansas,49800
-96.0219955444336,40.00391387939453,15,3854,kansas,49800
-95.79854583740234,40.00391387939453,15,3855,kansas,49800
-95.35163116455078,40.01537322998047,15,3856,kansas,49800
-95.3344497680664,40.02109909057617,15,3857,kansas,49800
-95.3000717163086,40.0096435546875,15,3858,kansas,49800
-95.248504638671875,39.96953582763672,15,3859,kansas,49800
-95.2255859375,39.940887451171875,15,3860,kansas,49800
-95.17974853515625,39.9122428894043,15,3861,kansas,49800
-95.12818145751953,39.872135162353516,15,3862,kansas,49800
-95.0479736328125,39.88359069824219,15,3863,kansas,49800
-95.0250473022461,39.90650939941406,15,3864,kansas,49800
-95.00213623046875,39.9122428894043,15,3865,kansas,49800
-94.97920989990234,39.92942810058594,15,3866,kansas,49800
-94.9505615234375,39.872135162353516,15,3867,kansas,49800
-94.89327239990234,39.86640548706055,15,3868,kansas,49800
-94.887542724609375,39.832027435302734,15,3869,kansas,49800
-94.89327239990234,39.79764938354492,15,3870,kansas,49800
-94.92765045166016,39.786190032958984,15,3871,kansas,49800
-94.87035369873047,39.75754165649414,15,3872,kansas,49800
-94.91046142578125,39.75181198120117,15,3873,kansas,49800
-94.97920989990234,39.75181198120117,15,3874,kansas,49800
-94.97920989990234,39.71170425415039,15,3875,kansas,49800
-95.03650665283203,39.67159652709961,15,3876,kansas,49800
-95.05943298339844,39.6372184753418,15,3877,kansas,49800
-95.07661437988281,39.60284423828125,15,3878,kansas,49800
-95.110992431640625,39.5570068359375,15,3879,kansas,49800
-95.110992431640625,39.539817810058594,15,3880,kansas,49800
-95.065155029296875,39.50543975830078,15,3881,kansas,49800
-94.98493957519531,39.46533203125,15,3882,kansas,49800
-94.956298828125,39.42522430419922,15,3883,kansas,49800
-94.93910217285156,39.402305603027344,15,3884,kansas,49800
-94.89327239990234,39.38511657714844,15,3885,kansas,49800
-94.89327239990234,39.333553314208984,15,3886,kansas,49800
-94.85888671875,39.2762565612793,15,3887,kansas,49800
-94.81305694580078,39.213233947753906,15,3888,kansas,49800
-94.76721954345703,39.196041107177734,15,3889,kansas,49800
-94.73284149169922,39.17885208129883,15,3890,kansas,49800
-94.6812744140625,39.196041107177734,15,3891,kansas,49800
-94.64117431640625,39.167396545410156,15,3892,kansas,49800
-94.60679626464844,39.15593338012695,15,3893,kansas,49800
-94.58386993408203,39.15593338012695,15,3894,kansas,49800
-94.5953369140625,39.13874435424805,15,3895,kansas,49800
-94.612518310546875,39.05280303955078,15,3896,kansas,49800
-94.61824798583984,38.84653854370117,15,3897,kansas,49800
-94.612518310546875,38.73767852783203,15,3898,kansas,49800
-94.61824798583984,38.47984313964844,15,3899,kansas,49800
-94.612518310546875,38.39390182495117,15,3900,kansas,49800
-94.62397766113281,38.061588287353516,15,3901,kansas,49800
-94.62397766113281,38.044395446777344,15,3902,kansas,49800
-94.62970733642578,37.677703857421875,15,3903,kansas,49800
-94.62970733642578,37.65478515625,15,3904,kansas,49800
-94.62970733642578,37.37403869628906,15,3905,kansas,49800
-94.63543701171875,37.34538650512695,15,3906,kansas,49800
-94.63543701171875,37.064640045166016,15,3907,kansas,49800
-94.63543701171875,37.024532318115234,15,3908,kansas,49800
-82.5689468383789,38.428279876708984,16,3910,kentucky,53434
-82.574676513671875,38.43973922729492,16,3911,kentucky,53434
-82.58040618896484,38.428279876708984,16,3912,kentucky,53434
-82.58613586425781,38.35952377319336,16,3913,kentucky,53434
-82.58040618896484,38.336605072021484,16,3914,kentucky,53434
-82.5689468383789,38.30223083496094,16,3915,kentucky,53434
-82.56321716308594,38.27931213378906,16,3916,kentucky,53434
-82.574676513671875,38.25639343261719,16,3917,kentucky,53434
-82.58613586425781,38.23920440673828,16,3918,kentucky,53434
-82.58613586425781,38.216285705566406,16,3919,kentucky,53434
-82.58040618896484,38.18763732910156,16,3920,kentucky,53434
-82.59759521484375,38.176177978515625,16,3921,kentucky,53434
-82.61478424072266,38.16471862792969,16,3922,kentucky,53434
-82.620513916015625,38.15325927734375,16,3923,kentucky,53434
-82.61478424072266,38.130340576171875,16,3924,kentucky,53434
-82.5517578125,38.07304382324219,16,3925,kentucky,53434
-82.4772720336914,37.99283218383789,16,3926,kentucky,53434
-82.46581268310547,37.969913482666016,16,3927,kentucky,53434
-82.47154235839844,37.95845413208008,16,3928,kentucky,53434
-82.483001708984375,37.9355354309082,16,3929,kentucky,53434
-82.483001708984375,37.924076080322266,16,3930,kentucky,53434
-82.46581268310547,37.90688705444336,16,3931,kentucky,53434
-82.44862365722656,37.90115737915039,16,3932,kentucky,53434
-82.42570495605469,37.89543151855469,16,3933,kentucky,53434
-82.40852355957031,37.84959411621094,16,3934,kentucky,53434
-82.39705657958984,37.815216064453125,16,3935,kentucky,53434
-82.35694885253906,37.78656768798828,16,3936,kentucky,53434
-82.31684875488281,37.763648986816406,16,3937,kentucky,53434
-82.31111145019531,37.7464599609375,16,3938,kentucky,53434
-82.31111145019531,37.717811584472656,16,3939,kentucky,53434
-82.29393005371094,37.68916320800781,16,3940,kentucky,53434
-82.25382232666016,37.65478515625,16,3941,kentucky,53434
-82.213714599609375,37.62040710449219,16,3942,kentucky,53434
-82.1907958984375,37.64332580566406,16,3943,kentucky,53434
-82.1736068725586,37.64332580566406,16,3944,kentucky,53434
-82.167877197265625,37.61467742919922,16,3945,kentucky,53434
-82.15641784667969,37.59748840332031,16,3946,kentucky,53434
-82.13349914550781,37.591758728027344,16,3947,kentucky,53434
-82.13349914550781,37.58030319213867,16,3948,kentucky,53434
-82.13922882080078,37.563114166259766,16,3949,kentucky,53434
-82.122039794921875,37.55165100097656,16,3950,kentucky,53434
-82.08766174316406,37.54592514038086,16,3951,kentucky,53434
-82.06474304199219,37.54019546508789,16,3952,kentucky,53434
-82.01890563964844,37.54592514038086,16,3953,kentucky,53434
-81.96734619140625,37.54019546508789,16,3954,kentucky,53434
-82.16214752197266,37.3912239074707,16,3955,kentucky,53434
-82.24236297607422,37.35111999511719,16,3956,kentucky,53434
-82.29393005371094,37.30528259277344,16,3957,kentucky,53434
-82.32257843017578,37.276634216308594,16,3958,kentucky,53434
-82.35694885253906,37.265174865722656,16,3959,kentucky,53434
-82.40852355957031,37.25371551513672,16,3960,kentucky,53434
-82.483001708984375,37.230796813964844,16,3961,kentucky,53434
-82.54029846191406,37.21360778808594,16,3962,kentucky,53434
-82.5517578125,37.1964225769043,16,3963,kentucky,53434
-82.68927001953125,37.13339614868164,16,3964,kentucky,53434
-82.712188720703125,37.12193298339844,16,3965,kentucky,53434
-82.712188720703125,37.09901428222656,16,3966,kentucky,53434
-82.712188720703125,37.04172134399414,16,3967,kentucky,53434
-82.74083709716797,37.04172134399414,16,3968,kentucky,53434
-82.7522964477539,37.024532318115234,16,3969,kentucky,53434
-82.75801849365234,37.018802642822266,16,3970,kentucky,53434
-82.8038558959961,37.00734329223633,16,3971,kentucky,53434
-82.83251190185547,37.00161361694336,16,3972,kentucky,53434
-82.85542297363281,36.978694915771484,16,3973,kentucky,53434
-82.85542297363281,36.96150588989258,16,3974,kentucky,53434
-82.84969329833984,36.9385871887207,16,3975,kentucky,53434
-82.86116027832031,36.91566848754883,16,3976,kentucky,53434
-82.86688995361328,36.89848327636719,16,3977,kentucky,53434
-82.88407135009766,36.89274978637695,16,3978,kentucky,53434
-82.95856475830078,36.864105224609375,16,3979,kentucky,53434
-82.99867248535156,36.858375549316406,16,3980,kentucky,53434
-83.03877258300781,36.85264587402344,16,3981,kentucky,53434
-83.0788803100586,36.83545684814453,16,3982,kentucky,53434
-83.10752868652344,36.75524139404297,16,3983,kentucky,53434
-83.118988037109375,36.74951171875,16,3984,kentucky,53434
-83.14190673828125,36.7437858581543,16,3985,kentucky,53434
-83.19347381591797,36.73805236816406,16,3986,kentucky,53434
-83.388275146484375,36.67502975463867,16,3987,kentucky,53434
-83.44557189941406,36.663570404052734,16,3988,kentucky,53434
-83.49140930175781,36.657840728759766,16,3989,kentucky,53434
-83.56016540527344,36.63492202758789,16,3990,kentucky,53434
-83.617462158203125,36.617733001708984,16,3991,kentucky,53434
-83.64611053466797,36.60054397583008,16,3992,kentucky,53434
-83.66329193115234,36.59481430053711,16,3993,kentucky,53434
-83.68048858642578,36.58335494995117,16,3994,kentucky,53434
-83.75496673583984,36.58335494995117,16,3995,kentucky,53434
-84.024261474609375,36.58335494995117,16,3996,kentucky,53434
-84.21333312988281,36.58335494995117,16,3997,kentucky,53434
-84.72327423095703,36.612003326416016,16,3998,kentucky,53434
-84.78629302978516,36.612003326416016,16,3999,kentucky,53434
-84.96391296386719,36.62345886230469,16,4000,kentucky,53434
-85.2847671508789,36.62919235229492,16,4001,kentucky,53434
-85.29622650146484,36.62919235229492,16,4002,kentucky,53434
-85.450927734375,36.62345886230469,16,4003,kentucky,53434
-85.75459289550781,36.62345886230469,16,4004,kentucky,53434
-85.966583251953125,36.63492202758789,16,4005,kentucky,53434
-86.1900405883789,36.64065170288086,16,4006,kentucky,53434
-86.38484191894531,36.6521110534668,16,4007,kentucky,53434
-86.45360565185547,36.657840728759766,16,4008,kentucky,53434
-86.49943542480469,36.6521110534668,16,4009,kentucky,53434
-86.53382110595703,36.63492202758789,16,4010,kentucky,53434
-86.56246185302734,36.63492202758789,16,4011,kentucky,53434
-86.59683990478516,36.6521110534668,16,4012,kentucky,53434
-86.67132568359375,36.6521110534668,16,4013,kentucky,53434
-86.76300048828125,36.64065170288086,16,4014,kentucky,53434
-87.06666564941406,36.64065170288086,16,4015,kentucky,53434
-87.11823272705078,36.64065170288086,16,4016,kentucky,53434
-87.324493408203125,36.64065170288086,16,4017,kentucky,53434
-87.645355224609375,36.63492202758789,16,4018,kentucky,53434
-87.67973327636719,36.64065170288086,16,4019,kentucky,53434
-87.83442687988281,36.64065170288086,16,4020,kentucky,53434
-87.83442687988281,36.657840728759766,16,4021,kentucky,53434
-87.85162353515625,36.663570404052734,16,4022,kentucky,53434
-87.94329071044922,36.66929626464844,16,4023,kentucky,53434
-88.06360626220703,36.67502975463867,16,4024,kentucky,53434
-88.052154541015625,36.63492202758789,16,4025,kentucky,53434
-88.04069519042969,36.59481430053711,16,4026,kentucky,53434
-88.04069519042969,36.56044006347656,16,4027,kentucky,53434
-88.04642486572266,36.50886917114258,16,4028,kentucky,53434
-88.06360626220703,36.50313949584961,16,4029,kentucky,53434
-88.48187255859375,36.50886917114258,16,4030,kentucky,53434
-88.52198028564453,36.50313949584961,16,4031,kentucky,53434
-88.8141860961914,36.50886917114258,16,4032,kentucky,53434
-88.84856414794922,36.50313949584961,16,4033,kentucky,53434
-89.33557891845703,36.50313949584961,16,4034,kentucky,53434
-89.40433502197266,36.50313949584961,16,4035,kentucky,53434
-89.39860534667969,36.497413635253906,16,4036,kentucky,53434
-89.40433502197266,36.50313949584961,16,4037,kentucky,53434
-89.32984924316406,36.64065170288086,16,4038,kentucky,53434
-89.29547882080078,36.617733001708984,16,4039,kentucky,53434
-89.24964141845703,36.5776252746582,16,4040,kentucky,53434
-89.22098541259766,36.566165924072266,16,4041,kentucky,53434
-89.19233703613281,36.571895599365234,16,4042,kentucky,53434
-89.16942596435547,36.58335494995117,16,4043,kentucky,53434
-89.16942596435547,36.62919235229492,16,4044,kentucky,53434
-89.1636962890625,36.6521110534668,16,4045,kentucky,53434
-89.15222930908203,36.67502975463867,16,4046,kentucky,53434
-89.14649963378906,36.67502975463867,16,4047,kentucky,53434
-89.12931823730469,36.70940399169922,16,4048,kentucky,53434
-89.11212921142578,36.7437858581543,16,4049,kentucky,53434
-89.10639190673828,36.7437858581543,16,4050,kentucky,53434
-89.11212921142578,36.772430419921875,16,4051,kentucky,53434
-89.11212921142578,36.78961944580078,16,4052,kentucky,53434
-89.135040283203125,36.80680847167969,16,4053,kentucky,53434
-89.14649963378906,36.812538146972656,16,4054,kentucky,53434
-89.1407699584961,36.8411865234375,16,4055,kentucky,53434
-89.0892105102539,36.89274978637695,16,4056,kentucky,53434
-89.0892105102539,36.92713165283203,16,4057,kentucky,53434
-89.0892105102539,36.96723937988281,16,4058,kentucky,53434
-89.08348083496094,36.96723937988281,16,4059,kentucky,53434
-89.10639190673828,36.98442459106445,16,4060,kentucky,53434
-89.135040283203125,36.99588394165039,16,4061,kentucky,53434
-89.1751480102539,37.00161361694336,16,4062,kentucky,53434
-89.19233703613281,37.04172134399414,16,4063,kentucky,53434
-89.180877685546875,37.070369720458984,16,4064,kentucky,53434
-89.14649963378906,37.12193298339844,16,4065,kentucky,53434
-89.11212921142578,37.14485168457031,16,4066,kentucky,53434
-89.09493255615234,37.19068908691406,16,4067,kentucky,53434
-89.06055450439453,37.21934127807617,16,4068,kentucky,53434
-89.01471710205078,37.23652648925781,16,4069,kentucky,53434
-88.97461700439453,37.24225616455078,16,4070,kentucky,53434
-88.93450927734375,37.23652648925781,16,4071,kentucky,53434
-88.85429382324219,37.21934127807617,16,4072,kentucky,53434
-88.8141860961914,37.1964225769043,16,4073,kentucky,53434
-88.75116729736328,37.16777038574219,16,4074,kentucky,53434
-88.73397064208984,37.156314849853516,16,4075,kentucky,53434
-88.64229583740234,37.13339614868164,16,4076,kentucky,53434
-88.58500671386719,37.09901428222656,16,4077,kentucky,53434
-88.550628662109375,37.08755874633789,16,4078,kentucky,53434
-88.49906158447266,37.08182907104492,16,4079,kentucky,53434
-88.47041320800781,37.08755874633789,16,4080,kentucky,53434
-88.4532241821289,37.13339614868164,16,4081,kentucky,53434
-88.44749450683594,37.16777038574219,16,4082,kentucky,53434
-88.4532241821289,37.2021484375,16,4083,kentucky,53434
-88.504791259765625,37.25371551513672,16,4084,kentucky,53434
-88.51624298095703,37.276634216308594,16,4085,kentucky,53434
-88.5105209350586,37.30528259277344,16,4086,kentucky,53434
-88.48760223388672,37.33393096923828,16,4087,kentucky,53434
-88.48187255859375,37.385494232177734,16,4088,kentucky,53434
-88.47041320800781,37.40841293334961,16,4089,kentucky,53434
-88.44749450683594,37.425601959228516,16,4090,kentucky,53434
-88.40165710449219,37.431331634521484,16,4091,kentucky,53434
-88.37300872802734,37.431331634521484,16,4092,kentucky,53434
-88.34436798095703,37.43706130981445,16,4093,kentucky,53434
-88.26415252685547,37.45998001098633,16,4094,kentucky,53434
-88.1839370727539,37.477169036865234,16,4095,kentucky,53434
-88.11518096923828,37.4828987121582,16,4096,kentucky,53434
-88.08653259277344,37.49435806274414,16,4097,kentucky,53434
-88.08080291748047,37.50581741333008,16,4098,kentucky,53434
-88.10372161865234,37.54592514038086,16,4099,kentucky,53434
-88.12664031982422,37.58603286743164,16,4100,kentucky,53434
-88.16101837158203,37.631866455078125,16,4101,kentucky,53434
-88.16101837158203,37.67197799682617,16,4102,kentucky,53434
-88.143829345703125,37.70062255859375,16,4103,kentucky,53434
-88.097991943359375,37.729270935058594,16,4104,kentucky,53434
-88.04642486572266,37.763648986816406,16,4105,kentucky,53434
-88.02350616455078,37.79229736328125,16,4106,kentucky,53434
-88.0005874633789,37.79229736328125,16,4107,kentucky,53434
-87.95475006103516,37.78656768798828,16,4108,kentucky,53434
-87.94329071044922,37.79229736328125,16,4109,kentucky,53434
-87.92037200927734,37.79229736328125,16,4110,kentucky,53434
-87.9089126586914,37.80375671386719,16,4111,kentucky,53434
-87.90318298339844,37.83240509033203,16,4112,kentucky,53434
-87.9089126586914,37.84959411621094,16,4113,kentucky,53434
-87.92037200927734,37.86677932739258,16,4114,kentucky,53434
-87.92037200927734,37.88969802856445,16,4115,kentucky,53434
-87.914642333984375,37.90688705444336,16,4116,kentucky,53434
-87.8974609375,37.924076080322266,16,4117,kentucky,53434
-87.8745346069336,37.924076080322266,16,4118,kentucky,53434
-87.84015655517578,37.90115737915039,16,4119,kentucky,53434
-87.8172378540039,37.88969802856445,16,4120,kentucky,53434
-87.79431915283203,37.88969802856445,16,4121,kentucky,53434
-87.72557067871094,37.90688705444336,16,4122,kentucky,53434
-87.70264434814453,37.90688705444336,16,4123,kentucky,53434
-87.67973327636719,37.883968353271484,16,4124,kentucky,53434
-87.68546295166016,37.8438606262207,16,4125,kentucky,53434
-87.66254425048828,37.83240509033203,16,4126,kentucky,53434
-87.6396255493164,37.83240509033203,16,4127,kentucky,53434
-87.61096954345703,37.84959411621094,16,4128,kentucky,53434
-87.599517822265625,37.878238677978516,16,4129,kentucky,53434
-87.599517822265625,37.90115737915039,16,4130,kentucky,53434
-87.61096954345703,37.929805755615234,16,4131,kentucky,53434
-87.6052474975586,37.96418380737305,16,4132,kentucky,53434
-87.57659912109375,37.96418380737305,16,4133,kentucky,53434
-87.553680419921875,37.9355354309082,16,4134,kentucky,53434
-87.53076171875,37.924076080322266,16,4135,kentucky,53434
-87.49065399169922,37.924076080322266,16,4136,kentucky,53434
-87.47346496582031,37.929805755615234,16,4137,kentucky,53434
-87.4562759399414,37.94126510620117,16,4138,kentucky,53434
-87.43909454345703,37.9355354309082,16,4139,kentucky,53434
-87.38179016113281,37.929805755615234,16,4140,kentucky,53434
-87.34168243408203,37.91261672973633,16,4141,kentucky,53434
-87.31304168701172,37.90688705444336,16,4142,kentucky,53434
-87.30158233642578,37.89543151855469,16,4143,kentucky,53434
-87.23282623291016,37.84959411621094,16,4144,kentucky,53434
-87.16407012939453,37.838130950927734,16,4145,kentucky,53434
-87.14115142822266,37.82667541503906,16,4146,kentucky,53434
-87.12396240234375,37.79229736328125,16,4147,kentucky,53434
-87.101043701171875,37.79229736328125,16,4148,kentucky,53434
-87.08385467529297,37.79229736328125,16,4149,kentucky,53434
-87.0609359741211,37.84959411621094,16,4150,kentucky,53434
-87.02655792236328,37.90688705444336,16,4151,kentucky,53434
-87.009368896484375,37.91835021972656,16,4152,kentucky,53434
-86.98072052001953,37.9355354309082,16,4153,kentucky,53434
-86.92915344238281,37.95272445678711,16,4154,kentucky,53434
-86.88904571533203,37.95845413208008,16,4155,kentucky,53434
-86.84894561767578,37.98710250854492,16,4156,kentucky,53434
-86.80310821533203,37.99283218383789,16,4157,kentucky,53434
-86.79164123535156,37.98136901855469,16,4158,kentucky,53434
-86.7343521118164,37.91261672973633,16,4159,kentucky,53434
-86.71143341064453,37.90688705444336,16,4160,kentucky,53434
-86.68278503417969,37.91835021972656,16,4161,kentucky,53434
-86.65413665771484,37.91835021972656,16,4162,kentucky,53434
-86.65413665771484,37.88969802856445,16,4163,kentucky,53434
-86.65413665771484,37.86677932739258,16,4164,kentucky,53434
-86.63121795654297,37.84959411621094,16,4165,kentucky,53434
-86.602569580078125,37.87251281738281,16,4166,kentucky,53434
-86.59111022949219,37.9355354309082,16,4167,kentucky,53434
-86.53382110595703,37.9355354309082,16,4168,kentucky,53434
-86.5166244506836,37.95845413208008,16,4169,kentucky,53434
-86.53382110595703,38.00428771972656,16,4170,kentucky,53434
-86.510894775390625,38.044395446777344,16,4171,kentucky,53434
-86.48798370361328,38.05012512207031,16,4172,kentucky,53434
-86.45360565185547,38.05012512207031,16,4173,kentucky,53434
-86.4478759765625,38.07304382324219,16,4174,kentucky,53434
-86.47651672363281,38.11315155029297,16,4175,kentucky,53434
-86.47078704833984,38.130340576171875,16,4176,kentucky,53434
-86.45360565185547,38.136070251464844,16,4177,kentucky,53434
-86.38484191894531,38.11888122558594,16,4178,kentucky,53434
-86.32755279541016,38.136070251464844,16,4179,kentucky,53434
-86.36766052246094,38.15325927734375,16,4180,kentucky,53434
-86.38484191894531,38.170448303222656,16,4181,kentucky,53434
-86.3733901977539,38.19336700439453,16,4182,kentucky,53434
-86.333282470703125,38.1990966796875,16,4183,kentucky,53434
-86.32182312011719,38.1990966796875,16,4184,kentucky,53434
-86.29889678955078,38.19336700439453,16,4185,kentucky,53434
-86.29317474365234,38.170448303222656,16,4186,kentucky,53434
-86.27598571777344,38.14179992675781,16,4187,kentucky,53434
-86.27598571777344,38.09596252441406,16,4188,kentucky,53434
-86.2645263671875,38.061588287353516,16,4189,kentucky,53434
-86.23587799072266,38.044395446777344,16,4190,kentucky,53434
-86.195770263671875,38.02720642089844,16,4191,kentucky,53434
-86.14420318603516,38.015750885009766,16,4192,kentucky,53434
-86.104095458984375,38.015750885009766,16,4193,kentucky,53434
-86.0639877319336,37.98710250854492,16,4194,kentucky,53434
-86.04679870605469,37.99283218383789,16,4195,kentucky,53434
-86.02388000488281,38.0100212097168,16,4196,kentucky,53434
-85.98950958251953,38.015750885009766,16,4197,kentucky,53434
-85.96086120605469,38.0100212097168,16,4198,kentucky,53434
-85.93220520019531,38.03866958618164,16,4199,kentucky,53434
-85.91502380371094,38.07877731323242,16,4200,kentucky,53434
-85.91502380371094,38.1016960144043,16,4201,kentucky,53434
-85.91502380371094,38.14179992675781,16,4202,kentucky,53434
-85.89210510253906,38.181907653808594,16,4203,kentucky,53434
-85.85772705078125,38.216285705566406,16,4204,kentucky,53434
-85.84053802490234,38.25639343261719,16,4205,kentucky,53434
-85.80615997314453,38.28504180908203,16,4206,kentucky,53434
-85.77751159667969,38.290767669677734,16,4207,kentucky,53434
-85.7374038696289,38.27357864379883,16,4208,kentucky,53434
-85.65718841552734,38.32514953613281,16,4209,kentucky,53434
-85.63999938964844,38.37098693847656,16,4210,kentucky,53434
-85.62854766845703,38.39963150024414,16,4211,kentucky,53434
-85.61708068847656,38.428279876708984,16,4212,kentucky,53434
-85.58843994140625,38.45119857788086,16,4213,kentucky,53434
-85.513946533203125,38.4626579284668,16,4214,kentucky,53434
-85.47383880615234,38.50849533081055,16,4215,kentucky,53434
-85.450927734375,38.52568054199219,16,4216,kentucky,53434
-85.428009033203125,38.542869567871094,16,4217,kentucky,53434
-85.43946838378906,38.582977294921875,16,4218,kentucky,53434
-85.45665740966797,38.64600372314453,16,4219,kentucky,53434
-85.45665740966797,38.680381774902344,16,4220,kentucky,53434
-85.428009033203125,38.720489501953125,16,4221,kentucky,53434
-85.38790130615234,38.7319450378418,16,4222,kentucky,53434
-85.35352325439453,38.73767852783203,16,4223,kentucky,53434
-85.336334228515625,38.743404388427734,16,4224,kentucky,53434
-85.290496826171875,38.743404388427734,16,4225,kentucky,53434
-85.267578125,38.73767852783203,16,4226,kentucky,53434
-85.23320007324219,38.70329666137695,16,4227,kentucky,53434
-85.198822021484375,38.69757080078125,16,4228,kentucky,53434
-85.181640625,38.68610763549805,16,4229,kentucky,53434
-85.152984619140625,38.69757080078125,16,4230,kentucky,53434
-85.061309814453125,38.7491340637207,16,4231,kentucky,53434
-85.03839874267578,38.760597229003906,16,4232,kentucky,53434
-84.998291015625,38.77778244018555,16,4233,kentucky,53434
-84.9066162109375,38.77778244018555,16,4234,kentucky,53434
-84.82640075683594,38.77778244018555,16,4235,kentucky,53434
-84.81494140625,38.789241790771484,16,4236,kentucky,53434
-84.80921936035156,38.80070114135742,16,4237,kentucky,53434
-84.8321304321289,38.835079193115234,16,4238,kentucky,53434
-84.8321304321289,38.85799789428711,16,4239,kentucky,53434
-84.80921936035156,38.86372756958008,16,4240,kentucky,53434
-84.7977523803711,38.875186920166016,16,4241,kentucky,53434
-84.82067108154297,38.89237594604492,16,4242,kentucky,53434
-84.87223815917969,38.90956115722656,16,4243,kentucky,53434
-84.883697509765625,38.93247985839844,16,4244,kentucky,53434
-84.85504913330078,38.96113204956055,16,4245,kentucky,53434
-84.85504913330078,38.98405075073242,16,4246,kentucky,53434
